Date	South	North	South.7	North.7	County	Cases	Deaths	Cases.New	Deaths.New
2021-11-30	1453	1204	958	864	Suffolk	113123	1941	208	1
2021-12-01	2333	1509	1136	929	Suffolk	113469	1942	346	1
2021-12-01	2333	1509	1136	929	Norfolk	69317	1885	358	0
2021-12-01	2333	1509	1136	929	Middlesex	172710	3983	978	3
2021-12-02	2219	1163	1305	960	Norfolk	69666	1888	349	3
2021-12-02	2219	1163	1305	960	Middlesex	173693	3993	983	10
2021-12-02	2219	1163	1305	960	Suffolk	113925	1943	456	1
2021-12-03	1278	858	1391	1077	Suffolk	114395	1945	470	2
2021-12-03	1278	858	1391	1077	Norfolk	70012	1892	346	4
2021-12-03	1278	858	1391	1077	Middlesex	174735	3998	1042	5
2021-12-04	3480	1223	1749	1114	Norfolk	70012	1892	0	0
2021-12-04	3480	1223	1749	1114	Middlesex	174735	3998	0	0
2021-12-04	3480	1223	1749	1114	Suffolk	114395	1945	0	0
2021-12-05	1864	1905	1862	1240	Suffolk	114395	1945	0	0
2021-12-05	1864	1905	1862	1240	Norfolk	70012	1892	0	0
2021-12-05	1864	1905	1862	1240	Middlesex	174735	3998	0	0
2021-12-06	2926	1093	2104	1244	Suffolk	115434	1945	1039	0
2021-12-06	2926	1093	2104	1244	Middlesex	176891	4001	2156	3
2021-12-06	2926	1093	2104	1244	Norfolk	70817	1894	805	2
2021-12-07	1656	1112	2144	1230	Middlesex	177499	4011	608	10
2021-12-07	1656	1112	2144	1230	Norfolk	71192	1900	375	6
2021-12-07	1656	1112	2144	1230	Suffolk	115874	1946	440	1
2021-12-08	1152	1126	1938	1180	Middlesex	178510	4013	1011	2
2021-12-08	1152	1126	1938	1180	Suffolk	116325	1946	451	0
2021-12-08	1152	1126	1938	1180	Norfolk	71595	1901	403	1
2021-12-09	1101	1105	1754	1171	Middlesex	179618	4016	1108	3
2021-12-09	1101	1105	1754	1171	Suffolk	116811	1950	486	4
2021-12-09	1101	1105	1754	1171	Norfolk	72023	1906	428	5
2021-12-10	1566	1257	1805	1237	Middlesex	180554	4022	936	6
2021-12-10	1566	1257	1805	1237	Norfolk	72378	1908	355	2
2021-12-10	1566	1257	1805	1237	Suffolk	117320	1952	509	2
2021-12-11	1177	1363	1546	1256	Middlesex	180554	4022	0	0
2021-12-11	1177	1363	1546	1256	Norfolk	72378	1908	0	0
2021-12-11	1177	1363	1546	1256	Suffolk	117320	1952	0	0
2021-12-12	1962	1040	1557	1152	Norfolk	72378	1908	0	0
2021-12-12	1962	1040	1557	1152	Suffolk	117320	1952	0	0
2021-12-12	1962	1040	1557	1152	Middlesex	180554	4022	0	0
2021-12-13	1148	2511	1363	1298	Suffolk	118384	1955	1064	3
2021-12-13	1148	2511	1363	1298	Middlesex	182713	4029	2159	7
2021-12-13	1148	2511	1363	1298	Norfolk	73260	1909	882	1
2021-12-14	1642	765	1361	1230	Middlesex	183387	4037	674	8
2021-12-14	1642	765	1361	1230	Norfolk	73583	1916	323	7
2021-12-14	1642	765	1361	1230	Suffolk	118716	1958	332	3
2021-12-15	1187	1211	1367	1243	Middlesex	184434	4042	1047	5
2021-12-15	1187	1211	1367	1243	Norfolk	73895	1919	312	3
2021-12-15	1187	1211	1367	1243	Suffolk	119248	1961	532	3
2021-12-16	1932	1751	1481	1328	Norfolk	74358	1921	463	2
2021-12-16	1932	1751	1481	1328	Suffolk	120054	1966	806	5
2021-12-16	1932	1751	1481	1328	Middlesex	185583	4045	1149	3
2021-12-17	1865	2466	1518	1462	Suffolk	120820	1970	766	4
2021-12-17	1865	2466	1518	1462	Middlesex	186874	4057	1291	12
2021-12-17	1865	2466	1518	1462	Norfolk	74907	1923	549	2
2021-12-18	2273	1908	1668	1534	Suffolk	120820	1970	0	0
2021-12-18	2273	1908	1668	1534	Norfolk	74907	1923	0	0
2021-12-18	2273	1908	1668	1534	Middlesex	186874	4057	0	0
2021-12-19	2441	2111	1721	1697	Suffolk	120820	1970	0	0
2021-12-19	2441	2111	1721	1697	Middlesex	186874	4057	0	0
2021-12-19	2441	2111	1721	1697	Norfolk	74907	1923	0	0
2021-12-20	3435	2373	2013	1683	Suffolk	122621	1972	1801	2
2021-12-20	3435	2373	2013	1683	Norfolk	75997	1925	1090	2
2021-12-20	3435	2373	2013	1683	Middlesex	189533	4059	2659	2
2021-12-21	2109	2109	2086	1945	Norfolk	76621	1929	624	4
2021-12-21	2109	2109	2086	1945	Middlesex	190649	4068	1116	9
2021-12-21	2109	2109	2086	1945	Suffolk	123452	1974	831	2
2021-12-22	1837	2277	2220	2129	Suffolk	124585	1976	1133	2
2021-12-22	1837	2277	2220	2129	Norfolk	77328	1931	707	2
2021-12-22	1837	2277	2220	2129	Middlesex	192450	4076	1801	8
2021-12-23	5435	4189	2574	2411	Norfolk	78149	1936	821	5
2021-12-23	5435	4189	2574	2411	Middlesex	194544	4088	2094	12
2021-12-23	5435	4189	2574	2411	Suffolk	125978	1982	1393	6
2021-12-24	5696	5383	3019	2696	Suffolk	127627	1985	1649	3
2021-12-24	5696	5383	3019	2696	Norfolk	79015	1939	866	3
2021-12-24	5696	5383	3019	2696	Middlesex	196703	4094	2159	6
2021-12-25	8791	6196	3662	3190	Norfolk	79015	1939	0	0
2021-12-25	8791	6196	3662	3190	Middlesex	196703	4094	0	0
2021-12-25	8791	6196	3662	3190	Suffolk	127627	1985	0	0
2021-12-26	9314	4572	4435	3562	Suffolk	127627	1985	0	0
2021-12-26	9314	4572	4435	3562	Norfolk	79015	1939	0	0
2021-12-26	9314	4572	4435	3562	Middlesex	196703	4094	0	0
2021-12-27	13209	8980	5375	4308	Middlesex	199271	4097	2568	3
2021-12-27	13209	8980	5375	4308	Suffolk	129709	1985	2082	0
2021-12-27	13209	8980	5375	4308	Norfolk	80210	1941	1195	2
2021-12-28	10754	10243	6784	5399	Middlesex	201332	4109	2061	12
2021-12-28	10754	10243	6784	5399	Norfolk	81213	1947	1003	6
2021-12-28	10754	10243	6784	5399	Suffolk	130951	1989	1242	4
2021-12-29	6713	6873	8164	6322	Norfolk	82736	1949	1523	2
2021-12-29	6713	6873	8164	6322	Middlesex	204638	4117	3306	8
2021-12-29	6713	6873	8164	6322	Suffolk	133305	1992	2354	3
2021-12-30	11946	8435	9136	6987	Suffolk	136536	1995	3231	3
2021-12-30	11946	8435	9136	6987	Norfolk	84862	1951	2126	2
2021-12-30	11946	8435	9136	6987	Middlesex	208865	4124	4227	7
2021-12-31	14643	9175	10455	7540	Middlesex	213486	4129	4621	5
2021-12-31	14643	9175	10455	7540	Suffolk	139704	2000	3168	5
2021-12-31	14643	9175	10455	7540	Norfolk	86849	1954	1987	3
2022-01-01	11502	6568	10865	7604	Middlesex	213486	4129	0	0
2022-01-01	11502	6568	10865	7604	Suffolk	139704	2000	0	0
2022-01-01	11502	6568	10865	7604	Norfolk	86849	1954	0	0
2022-01-02	13282	7773	11430	8202	Middlesex	213486	4129	0	0
2022-01-02	13282	7773	11430	8202	Suffolk	139704	2000	0	0
2022-01-02	13282	7773	11430	8202	Norfolk	86849	1954	0	0
2022-01-03	13342	10196	11446	8353	Middlesex	219876	4135	6390	6
2022-01-03	13342	10196	11446	8353	Norfolk	89622	1955	2773	1
2022-01-03	13342	10196	11446	8353	Suffolk	145136	2000	5432	0
2022-01-04	6670	8264	10691	8100	Middlesex	223261	4144	3385	9
2022-01-04	6670	8264	10691	8100	Norfolk	91486	1966	1864	11
2022-01-04	6670	8264	10691	8100	Suffolk	147263	2010	2127	10
2022-01-05	10588	10833	11410	8644	Norfolk	93967	1973	2481	7
2022-01-05	10588	10833	11410	8644	Suffolk	151046	2014	3783	4
2022-01-05	10588	10833	11410	8644	Middlesex	229701	4153	6440	9
2022-01-06	7579	6549	10692	8337	Norfolk	96227	1975	2260	2
2022-01-06	7579	6549	10692	8337	Middlesex	235997	4157	6296	4
2022-01-06	7579	6549	10692	8337	Suffolk	154591	2017	3545	3
2022-01-07	5944	4705	9400	7579	Norfolk	98578	1977	2351	2
2022-01-07	5944	4705	9400	7579	Suffolk	158998	2021	4407	4
2022-01-07	5944	4705	9400	7579	Middlesex	241111	4166	5114	9
2022-01-08	6624	3640	8688	6966	Norfolk	98578	1977	0	0
2022-01-08	6624	3640	8688	6966	Middlesex	241111	4166	0	0
2022-01-08	6624	3640	8688	6966	Suffolk	158998	2021	0	0
2022-01-09	5758	3807	7710	6291	Norfolk	98578	1977	0	0
2022-01-09	5758	3807	7710	6291	Suffolk	158998	2021	0	0
2022-01-09	5758	3807	7710	6291	Middlesex	241111	4166	0	0
2022-01-10	5595	2319	6810	5091	Norfolk	103331	1979	4753	2
2022-01-10	5595	2319	6810	5091	Middlesex	254872	4179	13761	13
2022-01-10	5595	2319	6810	5091	Suffolk	168020	2028	9022	7
2022-01-11	5223	2813	6576	4365	Norfolk	105237	1991	1906	12
2022-01-11	5223	2813	6576	4365	Suffolk	170767	2039	2747	11
2022-01-11	5223	2813	6576	4365	Middlesex	258623	4201	3751	22
2022-01-12	3582	2216	5633	3479	Norfolk	107292	1994	2055	3
2022-01-12	3582	2216	5633	3479	Middlesex	263784	4214	5161	13
2022-01-12	3582	2216	5633	3479	Suffolk	173920	2049	3153	10
2022-01-13	4097	2562	5159	3043	Norfolk	109169	1998	1877	4
2022-01-13	4097	2562	5159	3043	Suffolk	176203	2051	2283	2
2022-01-13	4097	2562	5159	3043	Middlesex	267670	4222	3886	8
2022-01-14	4661	3525	4983	2920	Norfolk	110351	2004	1182	6
2022-01-14	4661	3525	4983	2920	Middlesex	270534	4228	2864	6
2022-01-14	4661	3525	4983	2920	Suffolk	177968	2055	1765	4
2022-01-15	2005	1737	4201	2627	Norfolk	110351	2004	0	0
2022-01-15	2005	1737	4201	2627	Suffolk	177968	2055	0	0
2022-01-15	2005	1737	4201	2627	Middlesex	270534	4228	0	0
2022-01-16	2067	1586	3629	2318	Norfolk	110351	2004	0	0
2022-01-16	2067	1586	3629	2318	Middlesex	270534	4228	0	0
2022-01-16	2067	1586	3629	2318	Suffolk	177968	2055	0	0
2022-01-17	2873	2411	3299	2331	Middlesex	270534	4228	0	0
2022-01-17	2873	2411	3299	2331	Suffolk	177968	2055	0	0
2022-01-17	2873	2411	3299	2331	Norfolk	110351	2004	0	0
2022-01-18	1854	1489	2846	2129	Norfolk	115128	2011	4777	7
2022-01-18	1854	1489	2846	2129	Middlesex	282467	4242	11933	14
2022-01-18	1854	1489	2846	2129	Suffolk	185219	2063	7251	8
2022-01-19	2085	1766	2634	2061	Norfolk	116638	2026	1510	15
2022-01-19	2085	1766	2634	2061	Suffolk	186921	2084	1702	21
2022-01-19	2085	1766	2634	2061	Middlesex	286132	4285	3665	43
2022-01-20	1863	1245	2353	1859	Suffolk	188635	2090	1714	6
2022-01-20	1863	1245	2353	1859	Norfolk	117905	2035	1267	9
2022-01-20	1863	1245	2353	1859	Middlesex	289046	4301	2914	16
2022-01-21	1693	1220	2036	1597	Norfolk	119061	2038	1156	3
2022-01-21	1693	1220	2036	1597	Suffolk	190442	2099	1807	9
2022-01-21	1693	1220	2036	1597	Middlesex	291711	4323	2665	22
2022-01-22	2240	1549	2069	1571	Suffolk	190442	2099	0	0
2022-01-22	2240	1549	2069	1571	Norfolk	119061	2038	0	0
2022-01-22	2240	1549	2069	1571	Middlesex	291711	4323	0	0
2022-01-23	1819	1420	2031	1547	Norfolk	119061	2038	0	0
2022-01-23	1819	1420	2031	1547	Suffolk	190442	2099	0	0
2022-01-23	1819	1420	2031	1547	Middlesex	291711	4323	0	0
2022-01-24	2381	1327	1978	1420	Suffolk	193353	2109	2911	10
2022-01-24	2381	1327	1978	1420	Norfolk	120823	2046	1762	8
2022-01-24	2381	1327	1978	1420	Middlesex	296675	4340	4964	17
2022-01-25	1416	830	1903	1307	Norfolk	121499	2059	676	13
2022-01-25	1416	830	1903	1307	Suffolk	194264	2125	911	16
2022-01-25	1416	830	1903	1307	Middlesex	298050	4364	1375	24
2022-01-26	672	904	1619	1187	Suffolk	195110	2132	846	7
2022-01-26	672	904	1619	1187	Norfolk	122169	2066	670	7
2022-01-26	672	904	1619	1187	Middlesex	299948	4381	1898	17
2022-01-27	1106	1426	1503	1211	Norfolk	122884	2074	715	8
2022-01-27	1106	1426	1503	1211	Suffolk	196144	2138	1034	6
2022-01-27	1106	1426	1503	1211	Middlesex	301631	4398	1683	17
2022-01-28	715	821	1328	1144	Suffolk	197025	2144	881	6
2022-01-28	715	821	1328	1144	Norfolk	123471	2079	587	5
2022-01-28	715	821	1328	1144	Middlesex	303054	4421	1423	23
2022-01-29	1693	1132	1276	1094	Norfolk	123471	2079	0	0
2022-01-29	1693	1132	1276	1094	Middlesex	303054	4421	0	0
2022-01-29	1693	1132	1276	1094	Suffolk	197025	2144	0	0
2022-01-30	1234	1066	1207	1050	Suffolk	197025	2144	0	0
2022-01-30	1234	1066	1207	1050	Norfolk	123471	2079	0	0
2022-01-30	1234	1066	1207	1050	Middlesex	303054	4421	0	0
2022-01-31	1388	1053	1118	1016	Norfolk	124407	2091	936	12
2022-01-31	1388	1053	1118	1016	Middlesex	305536	4443	2482	22
2022-01-31	1388	1053	1118	1016	Suffolk	198467	2156	1442	12
